,id,timestamp,increment,hour,date,week,week_start,month,month_name,month_start,quarter,year,period
102472,102473,2023-09-10 13:00:00,0,13,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102473,102474,2023-09-10 13:15:00,15,13,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102474,102475,2023-09-10 13:30:00,30,13,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102475,102476,2023-09-10 13:45:00,45,13,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102476,102477,2023-09-10 14:00:00,0,14,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102477,102478,2023-09-10 14:15:00,15,14,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102478,102479,2023-09-10 14:30:00,30,14,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102479,102480,2023-09-10 14:45:00,45,14,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102480,102481,2023-09-10 15:00:00,0,15,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102481,102482,2023-09-10 15:15:00,15,15,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102482,102483,2023-09-10 15:30:00,30,15,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102483,102484,2023-09-10 15:45:00,45,15,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102484,102485,2023-09-10 16:00:00,0,16,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102485,102486,2023-09-10 16:15:00,15,16,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102486,102487,2023-09-10 16:30:00,30,16,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102487,102488,2023-09-10 16:45:00,45,16,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102488,102489,2023-09-10 17:00:00,0,17,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102489,102490,2023-09-10 17:15:00,15,17,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102490,102491,2023-09-10 17:30:00,30,17,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102491,102492,2023-09-10 17:45:00,45,17,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102492,102493,2023-09-10 18:00:00,0,18,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102493,102494,2023-09-10 18:15:00,15,18,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102494,102495,2023-09-10 18:30:00,30,18,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102495,102496,2023-09-10 18:45:00,45,18,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102496,102497,2023-09-10 19:00:00,0,19,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102497,102498,2023-09-10 19:15:00,15,19,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102498,102499,2023-09-10 19:30:00,30,19,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102499,102500,2023-09-10 19:45:00,45,19,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102500,102501,2023-09-10 20:00:00,0,20,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102501,102502,2023-09-10 20:15:00,15,20,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102502,102503,2023-09-10 20:30:00,30,20,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102503,102504,2023-09-10 20:45:00,45,20,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102504,102505,2023-09-10 21:00:00,0,21,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102505,102506,2023-09-10 21:15:00,15,21,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102506,102507,2023-09-10 21:30:00,30,21,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102507,102508,2023-09-10 21:45:00,45,21,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102508,102509,2023-09-10 22:00:00,0,22,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102509,102510,2023-09-10 22:15:00,15,22,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102510,102511,2023-09-10 22:30:00,30,22,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102511,102512,2023-09-10 22:45:00,45,22,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102512,102513,2023-09-10 23:00:00,0,23,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102513,102514,2023-09-10 23:15:00,15,23,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102514,102515,2023-09-10 23:30:00,30,23,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102515,102516,2023-09-10 23:45:00,45,23,2023-09-10,36,2023-09-04,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102516,102517,2023-09-11 00:00:00,0,0,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102517,102518,2023-09-11 00:15:00,15,0,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102518,102519,2023-09-11 00:30:00,30,0,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102519,102520,2023-09-11 00:45:00,45,0,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102520,102521,2023-09-11 01:00:00,0,1,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102521,102522,2023-09-11 01:15:00,15,1,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102522,102523,2023-09-11 01:30:00,30,1,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102523,102524,2023-09-11 01:45:00,45,1,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102524,102525,2023-09-11 02:00:00,0,2,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102525,102526,2023-09-11 02:15:00,15,2,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102526,102527,2023-09-11 02:30:00,30,2,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102527,102528,2023-09-11 02:45:00,45,2,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102528,102529,2023-09-11 03:00:00,0,3,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102529,102530,2023-09-11 03:15:00,15,3,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102530,102531,2023-09-11 03:30:00,30,3,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102531,102532,2023-09-11 03:45:00,45,3,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102532,102533,2023-09-11 04:00:00,0,4,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102533,102534,2023-09-11 04:15:00,15,4,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102534,102535,2023-09-11 04:30:00,30,4,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102535,102536,2023-09-11 04:45:00,45,4,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102536,102537,2023-09-11 05:00:00,0,5,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102537,102538,2023-09-11 05:15:00,15,5,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102538,102539,2023-09-11 05:30:00,30,5,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102539,102540,2023-09-11 05:45:00,45,5,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102540,102541,2023-09-11 06:00:00,0,6,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102541,102542,2023-09-11 06:15:00,15,6,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102542,102543,2023-09-11 06:30:00,30,6,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102543,102544,2023-09-11 06:45:00,45,6,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102544,102545,2023-09-11 07:00:00,0,7,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102545,102546,2023-09-11 07:15:00,15,7,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102546,102547,2023-09-11 07:30:00,30,7,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102547,102548,2023-09-11 07:45:00,45,7,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102548,102549,2023-09-11 08:00:00,0,8,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102549,102550,2023-09-11 08:15:00,15,8,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102550,102551,2023-09-11 08:30:00,30,8,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102551,102552,2023-09-11 08:45:00,45,8,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102552,102553,2023-09-11 09:00:00,0,9,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102553,102554,2023-09-11 09:15:00,15,9,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102554,102555,2023-09-11 09:30:00,30,9,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102555,102556,2023-09-11 09:45:00,45,9,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102556,102557,2023-09-11 10:00:00,0,10,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102557,102558,2023-09-11 10:15:00,15,10,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102558,102559,2023-09-11 10:30:00,30,10,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102559,102560,2023-09-11 10:45:00,45,10,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102560,102561,2023-09-11 11:00:00,0,11,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102561,102562,2023-09-11 11:15:00,15,11,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102562,102563,2023-09-11 11:30:00,30,11,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102563,102564,2023-09-11 11:45:00,45,11,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102564,102565,2023-09-11 12:00:00,0,12,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102565,102566,2023-09-11 12:15:00,15,12,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102566,102567,2023-09-11 12:30:00,30,12,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102567,102568,2023-09-11 12:45:00,45,12,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102568,102569,2023-09-11 13:00:00,0,13,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102569,102570,2023-09-11 13:15:00,15,13,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102570,102571,2023-09-11 13:30:00,30,13,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102571,102572,2023-09-11 13:45:00,45,13,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102572,102573,2023-09-11 14:00:00,0,14,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102573,102574,2023-09-11 14:15:00,15,14,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102574,102575,2023-09-11 14:30:00,30,14,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102575,102576,2023-09-11 14:45:00,45,14,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102576,102577,2023-09-11 15:00:00,0,15,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102577,102578,2023-09-11 15:15:00,15,15,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102578,102579,2023-09-11 15:30:00,30,15,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102579,102580,2023-09-11 15:45:00,45,15,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102580,102581,2023-09-11 16:00:00,0,16,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102581,102582,2023-09-11 16:15:00,15,16,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102582,102583,2023-09-11 16:30:00,30,16,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102583,102584,2023-09-11 16:45:00,45,16,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102584,102585,2023-09-11 17:00:00,0,17,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102585,102586,2023-09-11 17:15:00,15,17,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102586,102587,2023-09-11 17:30:00,30,17,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102587,102588,2023-09-11 17:45:00,45,17,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102588,102589,2023-09-11 18:00:00,0,18,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102589,102590,2023-09-11 18:15:00,15,18,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102590,102591,2023-09-11 18:30:00,30,18,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102591,102592,2023-09-11 18:45:00,45,18,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102592,102593,2023-09-11 19:00:00,0,19,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102593,102594,2023-09-11 19:15:00,15,19,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102594,102595,2023-09-11 19:30:00,30,19,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102595,102596,2023-09-11 19:45:00,45,19,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102596,102597,2023-09-11 20:00:00,0,20,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102597,102598,2023-09-11 20:15:00,15,20,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102598,102599,2023-09-11 20:30:00,30,20,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102599,102600,2023-09-11 20:45:00,45,20,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102600,102601,2023-09-11 21:00:00,0,21,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102601,102602,2023-09-11 21:15:00,15,21,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102602,102603,2023-09-11 21:30:00,30,21,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102603,102604,2023-09-11 21:45:00,45,21,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102604,102605,2023-09-11 22:00:00,0,22,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102605,102606,2023-09-11 22:15:00,15,22,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102606,102607,2023-09-11 22:30:00,30,22,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102607,102608,2023-09-11 22:45:00,45,22,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102608,102609,2023-09-11 23:00:00,0,23,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102609,102610,2023-09-11 23:15:00,15,23,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102610,102611,2023-09-11 23:30:00,30,23,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102611,102612,2023-09-11 23:45:00,45,23,2023-09-11,37,2023-09-11,9,September,2023-09-01,3,2023,On-peak: 5PM to 9PM
102612,102613,2023-09-12 00:00:00,0,0,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102613,102614,2023-09-12 00:15:00,15,0,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102614,102615,2023-09-12 00:30:00,30,0,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102615,102616,2023-09-12 00:45:00,45,0,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102616,102617,2023-09-12 01:00:00,0,1,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102617,102618,2023-09-12 01:15:00,15,1,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102618,102619,2023-09-12 01:30:00,30,1,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102619,102620,2023-09-12 01:45:00,45,1,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102620,102621,2023-09-12 02:00:00,0,2,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102621,102622,2023-09-12 02:15:00,15,2,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102622,102623,2023-09-12 02:30:00,30,2,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102623,102624,2023-09-12 02:45:00,45,2,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102624,102625,2023-09-12 03:00:00,0,3,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102625,102626,2023-09-12 03:15:00,15,3,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102626,102627,2023-09-12 03:30:00,30,3,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102627,102628,2023-09-12 03:45:00,45,3,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102628,102629,2023-09-12 04:00:00,0,4,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102629,102630,2023-09-12 04:15:00,15,4,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102630,102631,2023-09-12 04:30:00,30,4,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102631,102632,2023-09-12 04:45:00,45,4,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102632,102633,2023-09-12 05:00:00,0,5,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102633,102634,2023-09-12 05:15:00,15,5,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102634,102635,2023-09-12 05:30:00,30,5,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102635,102636,2023-09-12 05:45:00,45,5,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102636,102637,2023-09-12 06:00:00,0,6,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102637,102638,2023-09-12 06:15:00,15,6,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102638,102639,2023-09-12 06:30:00,30,6,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102639,102640,2023-09-12 06:45:00,45,6,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,Off-peak: 12AM to 7AM
102640,102641,2023-09-12 07:00:00,0,7,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102641,102642,2023-09-12 07:15:00,15,7,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102642,102643,2023-09-12 07:30:00,30,7,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102643,102644,2023-09-12 07:45:00,45,7,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102644,102645,2023-09-12 08:00:00,0,8,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102645,102646,2023-09-12 08:15:00,15,8,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102646,102647,2023-09-12 08:30:00,30,8,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102647,102648,2023-09-12 08:45:00,45,8,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102648,102649,2023-09-12 09:00:00,0,9,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102649,102650,2023-09-12 09:15:00,15,9,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102650,102651,2023-09-12 09:30:00,30,9,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102651,102652,2023-09-12 09:45:00,45,9,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
102652,102653,2023-09-12 10:00:00,0,10,2023-09-12,37,2023-09-11,9,September,2023-09-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
